roast_id,timestamp,tc,t1,t2,flow_gas,vac,drum_speed,vaf_close,vat_open,gas_pressure,air_speed,set_bf,set_vac,set_tt,set_vaf,set_vat
SYNTH_011_P10,2000-01-01 13:36:00,200.5,740.6,591.4,38.6,521.5,36.5,6.4,48.7,136.1,7.2,38.6,50.0,87.0,26.0,56.0
SYNTH_011_P10,2000-01-01 13:36:05,196.9,741.0,592.1,40.6,504.1,36.5,20.5,46.5,138.9,7.25,40.6,50.0,87.0,26.0,56.0
SYNTH_011_P10,2000-01-01 13:36:10,193.1,740.2,593.7,41.6,453.1,36.6,25.7,57.3,138.2,7.28,41.6,50.0,87.0,26.0,56.0
SYNTH_011_P10,2000-01-01 13:36:15,189.5,741.3,591.7,43.7,535.7,36.6,8.8,50.8,137.4,7.37,43.7,50.0,87.0,26.0,56.0
SYNTH_011_P10,2000-01-01 13:36:20,184.9,746.4,594.5,40.1,449.5,36.6,21.4,48.3,141.1,7.34,40.1,50.0,87.0,26.0,56.0
SYNTH_011_P10,2000-01-01 13:36:25,181.0,740.0,596.3,46.2,486.9,36.5,16.1,44.8,136.0,7.32,46.2,50.0,87.0,26.0,56.0
SYNTH_011_P10,2000-01-01 13:36:30,177.5,750.5,597.8,44.6,509.3,36.6,21.2,66.4,141.5,7.29,44.6,50.0,87.0,26.0,56.0
SYNTH_011_P10,2000-01-01 13:36:35,173.8,744.8,594.3,42.2,533.4,36.6,35.6,49.7,136.9,7.27,42.2,50.0,87.0,26.0,56.0
SYNTH_011_P10,2000-01-01 13:36:40,170.8,741.6,590.9,45.3,482.3,36.6,35.5,57.3,147.0,7.29,45.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:00,206.1,320.1,225.5,5.0,523.1,36.5,21.5,52.8,137.7,7.25,5.0,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:05,206.0,316.7,220.0,6.5,547.6,36.6,24.2,38.3,141.7,7.23,6.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:10,205.6,311.8,222.2,5.3,521.8,36.6,6.3,47.4,147.5,7.25,5.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:15,206.6,322.3,229.7,6.3,560.4,36.6,31.5,47.1,141.8,7.2,6.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:20,205.6,318.1,219.6,5.0,501.4,36.5,37.8,43.9,139.1,7.18,5.0,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:25,206.2,315.4,224.1,9.9,489.7,36.6,16.8,59.5,135.9,7.2,9.9,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:30,206.6,326.2,226.6,5.0,527.9,36.5,32.3,42.5,138.1,7.22,5.0,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:35,206.6,309.6,221.6,6.2,540.9,36.6,23.5,50.0,138.3,7.18,6.2,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:40,206.6,317.0,219.1,7.5,551.1,36.6,25.4,59.2,137.1,7.23,7.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:45,206.8,313.3,219.9,7.7,470.9,36.6,32.9,47.1,134.0,7.16,7.7,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:50,207.2,320.4,225.7,6.6,533.7,36.5,22.4,41.3,136.9,7.32,6.6,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:15:55,207.0,301.4,214.0,8.0,444.8,36.5,17.0,50.6,143.4,7.21,8.0,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:00,193.8,326.4,234.5,6.3,549.7,36.6,19.9,43.7,137.7,7.2,6.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:05,186.0,352.7,252.9,10.1,566.6,36.6,22.2,61.2,141.3,7.17,10.1,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:10,177.9,370.1,270.8,10.9,430.8,36.6,17.9,48.3,133.4,7.26,10.9,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:15,171.4,386.4,285.8,12.3,560.8,36.6,27.9,39.3,145.8,7.23,12.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:20,163.9,406.1,297.5,10.7,503.9,36.6,18.2,46.3,135.9,7.26,10.7,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:25,157.4,415.5,309.5,12.8,411.1,36.6,21.2,57.9,141.1,7.23,12.8,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:30,152.2,429.2,321.9,17.0,502.3,36.5,30.9,56.7,145.2,7.25,17.0,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:35,146.4,439.9,329.9,17.8,534.4,36.6,17.0,51.6,146.1,7.26,17.8,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:40,141.8,443.9,338.4,14.8,524.5,36.6,24.7,65.8,141.7,7.28,14.8,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:45,138.0,457.5,349.4,21.1,514.9,36.5,27.1,50.6,138.6,7.22,21.1,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:50,134.3,465.7,356.5,20.3,435.6,36.6,18.8,43.2,134.1,7.16,20.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:16:55,130.2,483.8,369.0,19.4,511.6,36.6,21.9,58.0,135.5,7.2,19.4,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:00,126.8,495.1,377.0,21.5,431.5,36.6,23.2,51.6,133.9,7.15,21.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:05,124.2,508.5,385.2,23.8,472.8,36.7,23.5,51.3,145.0,7.23,23.8,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:10,122.0,509.3,393.2,18.3,516.6,36.7,12.4,51.8,140.9,7.22,18.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:15,120.5,520.1,400.1,22.0,456.2,36.5,35.4,42.5,141.2,7.24,22.0,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:20,118.6,535.8,411.7,25.3,459.7,36.5,25.9,65.5,137.9,7.22,25.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:25,116.7,532.8,417.6,24.6,488.1,36.6,22.6,62.0,143.0,7.2,24.6,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:30,116.7,546.3,425.9,27.6,545.2,36.6,25.1,40.0,139.3,7.22,27.6,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:35,115.8,560.6,435.2,26.5,421.6,36.5,27.9,45.5,139.8,7.26,26.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:40,115.6,560.0,440.5,28.9,483.6,36.6,21.2,44.8,130.5,7.17,28.9,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:45,115.5,580.9,449.4,27.5,408.9,36.6,13.1,60.0,135.5,7.2,27.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:50,114.9,589.7,454.7,26.3,457.7,36.5,28.2,37.8,140.7,7.21,26.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:17:55,115.7,584.8,461.8,31.4,525.1,36.5,26.3,54.1,134.3,7.27,31.4,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:00,116.5,602.8,469.4,31.5,477.2,36.6,30.5,55.5,140.2,7.22,31.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:05,117.2,611.1,474.6,30.0,512.5,36.5,20.1,51.8,133.8,7.57,30.0,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:10,118.3,607.3,478.8,35.5,397.8,36.5,22.8,58.3,142.1,7.53,35.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:15,119.0,619.9,485.9,33.3,448.5,36.5,24.2,47.9,143.6,7.48,33.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:20,121.4,634.1,493.2,34.8,454.7,36.6,24.1,31.6,150.2,7.61,34.8,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:25,123.2,629.3,498.8,35.0,510.2,36.6,16.9,50.1,147.7,7.47,35.0,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:30,125.0,632.1,500.5,35.2,502.1,36.6,22.1,55.8,139.0,7.54,35.2,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:35,126.3,654.8,509.5,34.1,490.6,36.5,21.3,50.5,141.2,7.52,34.1,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:40,129.2,655.4,511.9,37.8,431.5,36.6,23.5,40.1,140.3,7.55,37.8,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:45,130.9,654.1,516.2,33.8,538.3,36.6,35.5,50.5,137.4,7.49,33.8,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:50,134.5,648.8,517.0,34.4,463.1,36.6,25.7,40.1,137.8,7.49,34.4,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:18:55,137.0,662.4,520.1,36.9,525.7,36.5,28.8,48.6,133.0,7.47,36.9,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:00,139.2,663.3,525.9,35.5,559.0,36.5,19.3,41.5,139.5,7.51,35.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:05,141.9,676.1,529.1,34.8,462.0,36.6,18.0,51.9,141.3,7.58,34.8,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:10,144.3,678.9,533.2,37.4,560.6,36.6,27.2,46.9,137.7,7.48,37.4,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:15,147.8,682.1,541.7,41.3,534.2,36.5,38.0,39.8,143.7,7.53,41.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:20,151.5,677.7,544.1,39.3,505.0,36.6,29.8,39.7,133.5,7.49,39.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:25,155.1,681.7,547.7,39.4,486.3,36.6,27.4,36.7,144.3,7.52,39.4,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:30,157.5,690.6,547.7,37.0,534.7,36.6,36.2,50.1,143.6,7.51,37.0,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:35,160.5,695.2,555.6,42.9,481.7,36.5,22.3,45.9,145.2,7.5,42.9,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:40,164.8,719.5,565.2,44.4,450.4,36.7,20.6,46.9,141.3,7.47,44.4,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:45,167.4,711.0,565.0,37.7,489.3,36.5,30.7,63.7,136.4,7.49,37.7,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:50,171.9,713.1,570.0,37.2,563.7,36.6,11.9,38.8,137.6,7.5,37.2,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:19:55,174.4,718.5,568.2,41.5,471.9,36.6,28.0,52.9,138.9,7.59,41.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:00,178.5,715.1,569.4,40.5,501.8,36.5,27.3,56.3,142.8,7.5,40.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:05,182.0,715.7,569.1,42.7,483.1,36.5,40.5,47.0,134.8,7.5,42.7,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:10,186.0,720.6,573.8,40.5,441.6,36.6,22.7,43.8,143.7,7.24,40.5,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:15,189.9,721.8,573.0,42.1,523.8,36.5,17.6,45.0,140.9,7.23,42.1,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:20,193.1,738.6,579.3,41.2,515.0,36.5,21.9,47.6,150.9,7.24,41.2,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:25,196.1,725.7,578.8,39.7,390.3,36.5,30.1,52.1,143.3,7.27,39.7,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:30,200.5,737.1,583.4,45.0,488.7,36.6,15.7,64.0,139.7,7.22,45.0,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:35,203.4,737.5,587.9,42.1,506.2,36.6,16.4,50.0,139.5,7.3,42.1,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:40,207.8,724.9,583.1,43.9,503.5,36.6,24.9,61.0,137.4,7.19,43.9,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:45,204.2,724.7,583.6,40.9,507.8,36.6,40.4,39.8,141.1,7.27,40.9,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:50,200.3,730.8,586.4,43.3,534.2,36.6,17.1,35.6,145.1,7.27,43.3,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:20:55,196.9,733.8,584.9,41.4,452.9,36.7,27.4,49.3,137.8,7.26,41.4,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:21:00,193.5,730.4,586.8,40.2,509.7,36.7,32.5,42.1,133.7,7.14,40.2,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:21:05,189.9,738.1,586.1,39.8,497.5,36.7,14.6,49.4,152.5,7.19,39.8,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:21:10,186.2,732.4,586.1,38.8,522.7,36.7,27.0,51.3,138.8,7.19,38.8,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:21:15,183.6,728.4,586.1,39.1,550.4,36.7,30.2,30.3,142.4,7.25,39.1,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:21:20,180.3,737.2,588.8,43.6,462.9,36.6,26.9,57.5,135.3,7.21,43.6,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:21:25,176.9,733.0,588.2,40.6,534.0,36.6,29.3,52.3,137.4,7.23,40.6,50.0,87.0,26.0,56.0
SYNTH_012_P10,2000-01-01 14:21:30,173.5,732.2,586.5,39.1,471.8,36.6,20.9,64.3,135.4,7.27,39.1,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:00,210.5,308.5,221.2,5.0,507.4,36.5,26.9,35.3,140.5,7.05,5.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:05,211.1,311.9,219.8,5.7,486.2,36.6,5.9,43.2,137.9,6.96,5.7,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:10,211.4,316.1,220.8,8.0,482.7,36.4,19.0,56.0,141.8,7.07,8.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:15,211.2,306.5,221.3,6.3,514.4,36.4,27.1,49.5,137.7,7.02,6.3,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:20,211.2,310.2,216.2,5.0,561.0,36.5,37.3,51.1,138.8,7.0,5.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:25,211.4,313.2,221.2,5.0,499.4,36.5,14.7,65.6,136.7,7.0,5.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:30,211.9,322.8,224.0,5.0,451.4,36.5,24.2,52.4,133.2,6.98,5.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:35,211.7,311.6,218.0,5.5,482.9,36.4,32.4,50.9,142.6,7.1,5.5,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:40,211.5,316.0,219.4,6.7,467.5,36.5,16.4,40.1,139.2,7.02,6.7,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:45,199.3,332.1,240.7,7.0,449.8,36.5,12.6,66.0,141.8,7.04,7.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:50,190.9,347.6,250.2,7.0,535.8,36.7,23.5,56.6,144.2,7.02,7.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:00:55,183.6,359.3,262.3,7.2,478.7,36.5,31.5,62.0,143.6,7.01,7.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:00,175.8,377.8,280.5,10.8,504.7,36.5,26.0,53.1,142.9,7.08,10.8,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:05,169.1,398.9,296.4,14.3,593.0,36.5,29.9,41.9,139.1,7.0,14.3,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:10,162.9,415.1,307.6,17.2,484.6,36.5,12.0,47.1,149.4,7.09,17.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:15,156.5,435.1,318.7,15.8,486.0,36.5,34.8,45.1,136.7,7.03,15.8,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:20,150.9,441.4,330.7,16.1,505.3,36.5,36.6,57.8,146.0,7.02,16.1,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:25,145.8,448.3,341.9,16.0,471.0,36.5,29.2,33.1,138.6,6.92,16.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:30,141.7,459.8,355.0,15.9,489.8,36.5,30.0,68.7,131.8,6.99,15.9,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:35,138.2,480.1,362.2,17.8,500.2,36.4,22.8,42.9,138.2,7.06,17.8,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:40,134.7,483.5,370.1,22.2,439.4,36.5,28.4,42.3,136.6,6.99,22.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:45,130.6,494.3,378.7,20.3,468.5,36.4,22.2,45.6,135.4,7.01,20.3,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:50,127.8,503.1,388.1,21.9,530.2,36.5,9.9,49.9,138.1,7.02,21.9,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:01:55,125.7,510.2,395.0,26.7,550.4,36.5,30.8,40.5,145.3,7.0,26.7,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:00,122.8,526.9,406.6,20.2,477.3,36.4,39.9,52.3,136.7,6.96,20.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:05,121.4,531.3,413.4,24.6,432.4,36.5,26.3,40.8,137.9,6.99,24.6,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:10,119.9,543.2,418.7,25.1,544.0,36.5,27.5,43.1,143.6,7.11,25.1,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:15,118.8,546.1,427.3,22.5,504.7,36.4,24.5,60.3,138.1,7.09,22.5,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:20,117.2,564.2,438.7,28.5,469.8,36.4,20.9,53.0,138.9,7.05,28.5,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:25,117.2,573.3,447.7,30.9,553.8,36.6,23.5,60.1,138.7,7.05,30.9,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:30,116.4,587.5,454.1,26.7,486.6,36.4,18.7,57.1,145.3,7.0,26.7,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:35,116.7,584.1,460.8,26.7,576.6,36.5,31.8,47.2,128.4,7.03,26.7,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:40,116.6,600.3,464.9,31.1,463.7,36.6,17.1,40.9,138.8,6.97,31.1,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:45,116.7,601.0,469.1,27.7,531.6,36.4,11.2,46.7,136.1,7.09,27.7,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:50,117.0,608.5,480.5,31.6,453.6,36.5,22.1,55.8,146.9,7.34,31.6,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:02:55,118.2,614.1,484.5,32.3,492.4,36.5,28.6,63.2,143.6,7.36,32.3,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:00,119.1,623.6,491.1,30.3,487.6,36.5,30.4,50.6,136.2,7.29,30.3,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:05,120.7,633.0,496.3,34.2,444.5,36.5,16.6,43.9,136.5,7.39,34.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:10,121.8,635.4,501.9,34.9,566.4,36.4,31.5,65.0,142.7,7.3,34.9,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:15,123.5,639.2,505.2,32.2,487.2,36.4,30.5,45.2,138.2,7.32,32.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:20,125.3,647.0,508.9,33.1,538.9,36.4,29.5,56.7,148.7,7.28,33.1,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:25,127.8,652.3,517.2,34.0,500.1,36.6,26.7,54.6,147.6,7.37,34.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:30,129.0,664.8,525.0,32.7,520.8,36.6,44.3,47.3,137.1,7.37,32.7,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:35,131.1,666.5,529.7,33.8,521.1,36.5,21.4,54.9,135.3,7.29,33.8,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:40,133.1,667.7,528.0,30.0,574.8,36.6,30.0,46.0,141.8,7.3,30.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:45,136.2,679.6,532.7,35.2,507.2,36.5,15.3,45.4,140.9,7.34,35.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:50,138.6,674.0,536.3,37.3,565.3,36.5,30.0,48.4,139.4,7.37,37.3,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:03:55,141.2,684.4,539.9,38.2,494.8,36.5,15.6,56.4,138.1,7.31,38.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:00,143.2,687.8,544.4,36.2,424.9,36.5,38.5,54.6,145.7,7.32,36.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:05,146.7,691.2,548.0,40.0,457.5,36.4,29.7,43.4,153.1,7.32,40.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:10,149.7,692.0,550.4,42.6,477.4,36.5,37.9,44.7,139.9,7.34,42.6,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:15,152.5,700.0,556.2,40.8,478.6,36.5,40.3,45.7,136.4,7.26,40.8,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:20,156.2,706.6,557.4,39.4,510.1,36.4,20.3,41.5,140.9,7.36,39.4,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:25,158.9,699.8,558.5,38.4,501.6,36.5,13.1,46.9,133.6,7.34,38.4,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:30,162.3,701.6,561.0,38.0,514.9,36.5,24.5,44.4,145.7,7.31,38.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:35,165.0,699.4,561.4,39.9,532.6,36.5,30.0,59.6,135.2,7.36,39.9,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:40,168.8,711.5,564.9,40.4,481.7,36.6,17.8,54.4,138.5,7.33,40.4,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:45,171.4,713.0,567.3,39.7,559.8,36.5,21.7,50.5,142.4,7.35,39.7,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:50,175.1,709.5,569.4,43.6,493.4,36.5,21.3,40.6,140.5,7.3,43.6,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:04:55,179.1,718.9,574.6,39.2,525.0,36.5,27.4,46.9,140.5,6.98,39.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:00,182.2,721.7,576.5,37.4,530.3,36.6,29.5,41.6,141.6,7.02,37.4,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:05,185.6,728.2,578.4,41.5,449.5,36.5,25.6,33.1,132.0,6.98,41.5,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:10,188.1,726.1,579.0,43.0,384.9,36.4,20.0,53.3,150.7,7.02,43.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:15,192.4,728.5,580.4,43.1,511.7,36.5,17.4,58.6,141.8,7.1,43.1,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:20,195.7,734.1,584.7,41.5,539.5,36.3,21.6,40.8,137.4,7.11,41.5,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:25,199.5,731.6,587.9,44.1,478.3,36.5,11.2,42.3,134.2,7.01,44.1,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:30,203.1,744.6,589.1,41.3,491.8,36.5,27.4,66.0,132.1,7.09,41.3,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:35,207.1,746.5,593.9,46.0,462.9,36.4,20.8,52.4,144.7,7.03,46.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:40,203.5,746.0,595.2,40.9,514.6,36.4,28.4,63.8,145.3,6.97,40.9,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:45,200.1,740.9,593.7,43.0,508.0,36.5,36.4,55.1,145.8,7.03,43.0,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:50,196.4,741.8,594.1,41.6,476.3,36.4,30.3,47.3,136.3,7.12,41.6,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:05:55,193.2,745.3,593.1,41.2,518.4,36.4,35.9,48.2,141.8,7.15,41.2,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:06:00,189.9,742.5,593.6,42.4,492.6,36.5,3.6,43.9,138.5,7.1,42.4,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:06:05,185.9,747.7,594.4,41.7,497.2,36.5,17.3,50.9,144.3,7.17,41.7,50.0,87.0,26.0,56.0
SYNTH_013_P10,2000-01-01 15:06:10,181.7,745.4,596.4,40.5,477.5,36.6,18.4,61.0,133.3,7.16,40.5,50.0,87.0,26.0,56.0
SYNTH_014_P10,2000-01-01 15:45:00,208.9,318.0,222.7,5.0,547.6,36.5,19.7,43.0,143.6,6.59,5.0,50.0,87.0,26.0,56.0
SYNTH_014_P10,2000-01-01 15:45:05,209.3,312.7,223.6,5.0,484.9,36.4,41.8,36.4,139.8,6.48,5.0,50.0,87.0,26.0,56.0
